image_name,step,loss,epsilon,alpha,seed,random_start,target
foot089224,21,2.860561,0.03137254901960784,0.00784313725490196,42,True,
foot089224,22,2.478653,0.03137254901960784,0.00784313725490196,42,True,
foot089224,23,2.981590,0.03137254901960784,0.00784313725490196,42,True,
foot089224,24,3.094796,0.03137254901960784,0.00784313725490196,42,True,
foot089224,25,2.992103,0.03137254901960784,0.00784313725490196,42,True,
foot089224,26,2.913482,0.03137254901960784,0.00784313725490196,42,True,
foot089224,27,2.837046,0.03137254901960784,0.00784313725490196,42,True,
foot089224,28,2.789325,0.03137254901960784,0.00784313725490196,42,True,
foot089224,29,3.241140,0.03137254901960784,0.00784313725490196,42,True,
foot089224,30,2.996932,0.03137254901960784,0.00784313725490196,42,True,
knee031316,1,2.199852,0.03137254901960784,0.00784313725490196,42,True,
knee031316,2,2.150637,0.03137254901960784,0.00784313725490196,42,True,
knee031316,3,2.274489,0.03137254901960784,0.00784313725490196,42,True,
knee031316,4,2.334510,0.03137254901960784,0.00784313725490196,42,True,
knee031316,5,2.226123,0.03137254901960784,0.00784313725490196,42,True,
knee031316,6,2.149116,0.03137254901960784,0.00784313725490196,42,True,
knee031316,7,2.253989,0.03137254901960784,0.00784313725490196,42,True,
knee031316,8,2.252040,0.03137254901960784,0.00784313725490196,42,True,
knee031316,9,2.274250,0.03137254901960784,0.00784313725490196,42,True,
knee031316,10,2.395135,0.03137254901960784,0.00784313725490196,42,True,
knee031316,11,2.426693,0.03137254901960784,0.00784313725490196,42,True,
knee031316,12,2.343966,0.03137254901960784,0.00784313725490196,42,True,
knee031316,13,2.403569,0.03137254901960784,0.00784313725490196,42,True,
knee031316,14,2.410040,0.03137254901960784,0.00784313725490196,42,True,
knee031316,15,2.420703,0.03137254901960784,0.00784313725490196,42,True,
knee031316,16,2.306224,0.03137254901960784,0.00784313725490196,42,True,
knee031316,17,2.396616,0.03137254901960784,0.00784313725490196,42,True,
knee031316,18,2.356628,0.03137254901960784,0.00784313725490196,42,True,
knee031316,19,2.473765,0.03137254901960784,0.00784313725490196,42,True,
knee031316,20,2.460704,0.03137254901960784,0.00784313725490196,42,True,
knee031316,21,2.459689,0.03137254901960784,0.00784313725490196,42,True,
knee031316,22,2.390816,0.03137254901960784,0.00784313725490196,42,True,
knee031316,23,2.413070,0.03137254901960784,0.00784313725490196,42,True,
knee031316,24,2.308853,0.03137254901960784,0.00784313725490196,42,True,
knee031316,25,2.422117,0.03137254901960784,0.00784313725490196,42,True,
knee031316,26,2.420735,0.03137254901960784,0.00784313725490196,42,True,
knee031316,27,2.545490,0.03137254901960784,0.00784313725490196,42,True,
knee031316,28,2.610283,0.03137254901960784,0.00784313725490196,42,True,
knee031316,29,2.486450,0.03137254901960784,0.00784313725490196,42,True,
knee031316,30,2.691693,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,1,2.234570,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,2,2.238586,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,3,2.289544,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,4,2.263675,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,5,2.277566,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,6,2.295677,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,7,2.395500,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,8,2.427523,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,9,2.335177,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,10,2.436252,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,11,2.493022,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,12,2.761707,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,13,2.886678,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,14,2.621229,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,15,2.436239,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,16,2.625732,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,17,2.543989,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,18,2.533421,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,19,2.621894,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,20,2.706914,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,21,2.993894,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,22,2.961151,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,23,3.272142,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,24,2.793229,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,25,2.695974,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,26,2.650791,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,27,2.733894,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,28,2.862283,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,29,2.860522,0.03137254901960784,0.00784313725490196,42,True,
shoulder045906,30,2.899736,0.03137254901960784,0.00784313725490196,42,True,
brain003631,1,2.293124,0.03137254901960784,0.00784313725490196,42,True,
brain003631,2,2.312924,0.03137254901960784,0.00784313725490196,42,True,
brain003631,3,2.416123,0.03137254901960784,0.00784313725490196,42,True,
brain003631,4,2.363044,0.03137254901960784,0.00784313725490196,42,True,
brain003631,5,2.516753,0.03137254901960784,0.00784313725490196,42,True,
brain003631,6,2.290296,0.03137254901960784,0.00784313725490196,42,True,
brain003631,7,2.547323,0.03137254901960784,0.00784313725490196,42,True,
brain003631,8,2.595934,0.03137254901960784,0.00784313725490196,42,True,
brain003631,9,2.557419,0.03137254901960784,0.00784313725490196,42,True,
brain003631,10,2.552431,0.03137254901960784,0.00784313725490196,42,True,
brain003631,11,2.427057,0.03137254901960784,0.00784313725490196,42,True,
brain003631,12,2.639202,0.03137254901960784,0.00784313725490196,42,True,
brain003631,13,2.558850,0.03137254901960784,0.00784313725490196,42,True,
brain003631,14,2.320029,0.03137254901960784,0.00784313725490196,42,True,
brain003631,15,2.201180,0.03137254901960784,0.00784313725490196,42,True,
brain003631,16,2.652995,0.03137254901960784,0.00784313725490196,42,True,
brain003631,17,2.361705,0.03137254901960784,0.00784313725490196,42,True,
brain003631,18,2.529998,0.03137254901960784,0.00784313725490196,42,True,
brain003631,19,2.366523,0.03137254901960784,0.00784313725490196,42,True,
brain003631,20,2.516340,0.03137254901960784,0.00784313725490196,42,True,
brain003631,21,2.932354,0.03137254901960784,0.00784313725490196,42,True,
brain003631,22,2.454677,0.03137254901960784,0.00784313725490196,42,True,
brain003631,23,2.953470,0.03137254901960784,0.00784313725490196,42,True,
brain003631,24,3.128463,0.03137254901960784,0.00784313725490196,42,True,
brain003631,25,2.656071,0.03137254901960784,0.00784313725490196,42,True,
brain003631,26,3.128241,0.03137254901960784,0.00784313725490196,42,True,
brain003631,27,2.839353,0.03137254901960784,0.00784313725490196,42,True,
brain003631,28,3.078366,0.03137254901960784,0.00784313725490196,42,True,
brain003631,29,3.289005,0.03137254901960784,0.00784313725490196,42,True,
brain003631,30,3.034840,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,1,2.168136,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,2,2.122586,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,3,2.202269,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,4,2.215744,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,5,2.278185,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,6,2.316467,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,7,2.392789,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,8,2.386380,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,9,2.454579,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,10,2.473543,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,11,2.417330,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,12,2.352145,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,13,2.435096,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,14,2.383462,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,15,2.431611,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,16,2.460757,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,17,2.571956,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,18,2.504070,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,19,2.477479,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,20,2.545400,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,21,2.593753,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,22,2.539677,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,23,2.446447,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,24,2.431134,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,25,2.492320,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,26,2.544787,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,27,2.383498,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,28,2.501081,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,29,2.633843,0.03137254901960784,0.00784313725490196,42,True,
mrabd005680,30,2.769150,0.03137254901960784,0.00784313725490196,42,True,
